Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
8452,CA-2017-147361,2020-02-26,2020-03-03,Standard Class,SB-20290,OFF-ST-10002214,56.45,5,0,14.68
8453,CA-2017-147228,2020-02-26,2020-03-02,Standard Class,SO-20335,OFF-SU-10001225,8.83,3,0.2,-1.99
8454,CA-2017-147228,2020-02-26,2020-03-02,Standard Class,SO-20335,OFF-PA-10000357,177.54,4,0.2,62.14
8455,CA-2017-147228,2020-02-26,2020-03-02,Standard Class,SO-20335,OFF-ST-10000046,258.48,2,0.2,-3.23
8456,CA-2017-147228,2020-02-26,2020-03-02,Standard Class,SO-20335,FUR-FU-10000023,14.14,3,0.2,4.24
8457,US-2017-159562,2020-02-26,2020-03-03,Standard Class,JB-16000,OFF-EN-10000461,17.48,2,0,8.22
8458,CA-2017-155929,2020-02-26,2020-03-01,Standard Class,AI-10855,OFF-PA-10000859,6.37,2,0.2,2.39
8459,CA-2017-137498,2020-02-26,2020-03-02,Second Class,LC-17050,OFF-AR-10003829,6.56,2,0,1.9
8460,CA-2017-137498,2020-02-26,2020-03-02,Second Class,LC-17050,FUR-CH-10003833,243.92,5,0.2,-15.25
8461,CA-2017-137498,2020-02-26,2020-03-02,Second Class,LC-17050,OFF-PA-10000143,47.52,9,0,22.81
8462,CA-2017-100825,2020-02-26,2020-03-02,Standard Class,KD-16495,OFF-ST-10003123,99.87,3,0,23.97
8463,CA-2017-139444,2020-02-26,2020-03-03,Standard Class,GK-14620,OFF-LA-10000134,9.86,4,0.2,3.45
8464,CA-2017-169439,2020-02-26,2020-03-01,Standard Class,LC-17140,OFF-AR-10001374,25.92,5,0.2,3.89
8465,CA-2017-169439,2020-02-26,2020-03-01,Standard Class,LC-17140,FUR-FU-10000723,66.11,2,0.2,-9.09
8466,US-2017-146213,2020-02-26,2020-03-02,Standard Class,MC-17605,TEC-AC-10001114,159.96,4,0,51.19
8467,CA-2017-168403,2020-02-26,2020-03-03,Standard Class,DK-12835,OFF-PA-10002036,31.1,6,0.2,11.28
8468,CA-2017-168403,2020-02-26,2020-03-03,Standard Class,DK-12835,OFF-AP-10003278,11.18,1,0.2,0.84
8469,CA-2017-152198,2020-02-26,2020-02-27,First Class,JD-16015,OFF-LA-10000443,17.71,6,0.2,5.98
8470,CA-2017-152198,2020-02-26,2020-02-27,First Class,JD-16015,OFF-BI-10003669,4.86,3,0.7,-3.56
8471,CA-2017-152198,2020-02-26,2020-02-27,First Class,JD-16015,OFF-BI-10001628,6.26,2,0.7,-5.22
8472,CA-2017-120999,2020-02-27,2020-03-03,Standard Class,LC-16930,TEC-PH-10004093,147.17,4,0.2,16.56
8473,CA-2017-128370,2020-02-27,2020-02-27,Same Day,FH-14275,FUR-CH-10002602,362.35,3,0.2,27.18
8474,CA-2017-128370,2020-02-27,2020-02-27,Same Day,FH-14275,OFF-BI-10004140,7.18,2,0.2,2.25
8475,CA-2017-110905,2020-02-27,2020-03-03,Second Class,RW-19690,OFF-BI-10003669,16.2,3,0,7.78
8476,CA-2017-110905,2020-02-27,2020-03-03,Second Class,RW-19690,OFF-AP-10004785,33.99,3,0,14.62
8477,CA-2017-110905,2020-02-27,2020-03-03,Second Class,RW-19690,TEC-AC-10003023,296.85,5,0,53.43
8478,CA-2017-110905,2020-02-27,2020-03-03,Second Class,RW-19690,TEC-AC-10002217,112.8,6,0,6.77
8479,CA-2017-110905,2020-02-27,2020-03-03,Second Class,RW-19690,OFF-BI-10002954,13.71,3,0,6.58
8480,CA-2017-110905,2020-02-27,2020-03-03,Second Class,RW-19690,OFF-PA-10002586,24.9,5,0,11.7
8481,CA-2017-110905,2020-02-27,2020-03-03,Second Class,RW-19690,OFF-ST-10000025,286.29,3,0,17.18
8482,CA-2017-110905,2020-02-27,2020-03-03,Second Class,RW-19690,OFF-AP-10003281,24.18,2,0,7.25
8483,CA-2017-152093,2020-02-27,2020-03-03,Standard Class,SN-20560,OFF-BI-10003527,762.59,3,0.8,-1143.89
8484,CA-2017-122280,2020-02-27,2020-02-27,Same Day,SH-20395,OFF-PA-10004911,18.76,2,0,9
8485,CA-2017-126438,2020-02-27,2020-03-01,First Class,AR-10345,OFF-AR-10003338,14.88,2,0,3.72
8486,CA-2017-147403,2020-02-27,2020-03-01,First Class,KH-16630,OFF-PA-10003302,85.06,3,0.2,28.71
8487,CA-2017-159954,2020-02-27,2020-03-02,Standard Class,SS-20410,OFF-BI-10004876,2.78,1,0,1.36
8488,CA-2017-123036,2020-02-27,2020-03-05,Standard Class,HA-14905,TEC-AC-10003499,37.06,4,0.2,8.8
8489,CA-2017-123036,2020-02-27,2020-03-05,Standard Class,HA-14905,TEC-PH-10003580,259.9,2,0.4,-56.31
8490,CA-2017-112774,2020-02-28,2020-02-29,First Class,RC-19960,FUR-FU-10003039,34.5,1,0.2,6.04
8491,CA-2017-124898,2020-02-28,2020-03-03,Standard Class,DB-12910,OFF-PA-10003656,184.66,7,0,84.94
8492,CA-2017-149559,2020-02-28,2020-02-29,Same Day,KF-16285,OFF-PA-10003172,12.96,2,0,6.22
8493,CA-2017-149559,2020-02-28,2020-02-29,Same Day,KF-16285,OFF-EN-10002312,22.18,2,0,10.87
8494,CA-2017-149559,2020-02-28,2020-02-29,Same Day,KF-16285,FUR-CH-10002320,2054.27,8,0.2,256.78
8495,CA-2017-117044,2020-02-28,2020-03-01,Second Class,HA-14920,OFF-FA-10000936,10.53,4,0.2,3.29
8496,CA-2017-117044,2020-02-28,2020-03-01,Second Class,HA-14920,OFF-PA-10003657,20.54,6,0.2,6.42
8497,CA-2017-144484,2020-02-28,2020-02-28,Same Day,CB-12025,FUR-FU-10000260,32.36,4,0,11.65
8498,CA-2017-144484,2020-02-28,2020-02-28,Same Day,CB-12025,OFF-AP-10004487,406.6,5,0,113.85
8499,US-2017-142188,2020-02-28,2020-02-28,Same Day,JF-15415,FUR-CH-10003199,177.57,2,0.2,8.88
8500,US-2017-142188,2020-02-28,2020-02-28,Same Day,JF-15415,OFF-PA-10002005,19.44,3,0,9.33
8501,US-2017-142188,2020-02-28,2020-02-28,Same Day,JF-15415,OFF-PA-10004101,71.28,11,0,34.21
8502,US-2017-142188,2020-02-28,2020-02-28,Same Day,JF-15415,OFF-BI-10004600,1471.96,5,0.2,459.99
8503,US-2017-142188,2020-02-28,2020-02-28,Same Day,JF-15415,TEC-PH-10000127,79.96,5,0.2,-17.99
8504,US-2017-160836,2020-02-28,2020-03-04,Standard Class,CC-12475,OFF-PA-10004239,10.27,3,0.2,3.21
8505,US-2017-160836,2020-02-28,2020-03-04,Standard Class,CC-12475,FUR-TA-10002855,512.19,5,0.3,-65.85
8506,US-2017-160836,2020-02-28,2020-03-04,Standard Class,CC-12475,OFF-AP-10001626,1.56,2,0.8,-4.2
8507,CA-2017-166898,2020-02-28,2020-03-01,Second Class,KH-16630,TEC-PH-10002564,143.95,6,0.2,17.99
8508,CA-2017-166898,2020-02-28,2020-03-01,Second Class,KH-16630,OFF-PA-10002262,19.44,3,0,9.33
8509,US-2017-152898,2020-02-28,2020-03-03,Standard Class,CB-12025,OFF-AP-10000027,67.9,5,0,20.37
8510,CA-2017-127726,2020-02-28,2020-03-01,Second Class,SS-20410,OFF-AP-10002578,195.68,4,0,50.88
8511,CA-2017-127726,2020-02-28,2020-03-01,Second Class,SS-20410,OFF-FA-10000992,14.2,4,0,6.67
8512,CA-2017-103611,2020-02-29,2020-03-03,First Class,JM-15535,FUR-FU-10004270,8.36,2,0,3.01
8513,CA-2017-140676,2020-02-29,2020-03-03,First Class,BF-11080,OFF-PA-10004082,39.9,5,0,19.95
8514,CA-2017-140676,2020-02-29,2020-03-03,First Class,BF-11080,OFF-AP-10000358,90.86,7,0,26.35
8515,CA-2017-140676,2020-02-29,2020-03-03,First Class,BF-11080,OFF-PA-10004243,94.85,5,0,45.53
8516,CA-2017-108749,2020-02-29,2020-03-03,First Class,DJ-13510,OFF-PA-10003797,45.36,7,0,21.77
8517,CA-2017-108749,2020-02-29,2020-03-03,First Class,DJ-13510,OFF-BI-10003707,45.78,3,0,22.89
8518,US-2017-109582,2020-02-29,2020-03-05,Second Class,JM-15865,OFF-PA-10004071,166.44,3,0,79.89
8519,CA-2017-139493,2020-03-01,2020-03-07,Standard Class,SG-20605,OFF-AR-10003158,15.92,5,0.2,2.79
8520,CA-2017-114440,2020-03-02,2020-03-05,Second Class,TB-21520,OFF-PA-10004675,19.05,3,0,8.76
8521,CA-2017-147725,2020-03-02,2020-03-02,Same Day,LT-17110,OFF-AR-10001725,70.95,3,0,18.45
8522,US-2017-157224,2020-03-02,2020-03-06,Second Class,JB-16000,OFF-LA-10000121,56.7,9,0,26.08
8523,CA-2017-156237,2020-03-02,2020-03-03,First Class,PS-18760,OFF-BI-10000301,3.88,2,0.7,-2.59
8524,CA-2017-156237,2020-03-02,2020-03-03,First Class,PS-18760,TEC-MA-10002930,12.59,1,0.7,-18.04
8525,CA-2017-156237,2020-03-02,2020-03-03,First Class,PS-18760,FUR-CH-10002372,113.37,2,0.3,-29.15
8526,CA-2017-156237,2020-03-02,2020-03-03,First Class,PS-18760,OFF-BI-10003707,18.31,4,0.7,-12.21
8527,CA-2017-156237,2020-03-02,2020-03-03,First Class,PS-18760,FUR-FU-10001057,127.94,8,0.2,4.8
8528,CA-2017-156237,2020-03-02,2020-03-03,First Class,PS-18760,TEC-MA-10001681,241.17,2,0.7,-168.82
8529,CA-2017-115882,2020-03-02,2020-03-05,First Class,DB-13555,OFF-AP-10002534,942.78,4,0.2,94.28
8530,CA-2017-115882,2020-03-02,2020-03-05,First Class,DB-13555,OFF-PA-10001125,74.35,3,0.2,23.24
8531,CA-2017-152975,2020-03-02,2020-03-04,First Class,RB-19705,TEC-PH-10004586,1079.85,3,0,323.96
8532,CA-2017-152975,2020-03-02,2020-03-04,First Class,RB-19705,OFF-ST-10001370,70.98,1,0,3.55
8533,CA-2017-152975,2020-03-02,2020-03-04,First Class,RB-19705,OFF-AR-10001988,29.95,5,0,8.69
8534,CA-2017-152975,2020-03-02,2020-03-04,First Class,RB-19705,FUR-CH-10003298,589.41,5,0.1,-6.55
8535,CA-2017-108931,2020-03-02,2020-03-07,Standard Class,HZ-14950,OFF-PA-10002741,8.56,2,0,3.85
8536,CA-2017-108931,2020-03-02,2020-03-07,Standard Class,HZ-14950,OFF-PA-10003845,11.56,2,0,5.66
8537,CA-2017-130302,2020-03-02,2020-03-07,Standard Class,CY-12745,TEC-AC-10002001,895.94,7,0.2,190.39
8538,CA-2017-130043,2020-03-03,2020-03-07,Standard Class,BB-11545,OFF-PA-10002230,31.87,8,0.2,11.55
8539,CA-2017-163020,2020-03-03,2020-03-07,Standard Class,MO-17800,FUR-FU-10000221,35.56,7,0,12.09
8540,CA-2017-132353,2020-03-03,2020-03-05,First Class,DB-13060,TEC-PH-10004536,323.98,3,0.2,20.25
8541,CA-2017-121888,2020-03-03,2020-03-05,Second Class,CL-11890,TEC-PH-10000439,39.99,1,0,11.6
8542,CA-2017-121888,2020-03-03,2020-03-05,Second Class,CL-11890,OFF-AR-10003478,16.28,2,0,6.51
8543,CA-2017-121888,2020-03-03,2020-03-05,Second Class,CL-11890,FUR-BO-10002545,782.94,3,0,203.56
8544,CA-2017-121888,2020-03-03,2020-03-05,Second Class,CL-11890,OFF-BI-10001765,242.48,7,0,116.39
8545,US-2017-163300,2020-03-03,2020-03-09,Standard Class,ES-14020,OFF-BI-10004390,2357.49,7,0.2,884.06
8546,US-2017-163300,2020-03-03,2020-03-09,Standard Class,ES-14020,TEC-PH-10001700,369.54,7,0.2,32.34
8547,US-2017-163300,2020-03-03,2020-03-09,Standard Class,ES-14020,FUR-CH-10003396,184.75,3,0.2,-20.78
8548,CA-2017-145737,2020-03-03,2020-03-08,Standard Class,AB-10165,OFF-PA-10001033,163.96,5,0.2,59.44
8549,US-2017-116652,2020-03-03,2020-03-07,Standard Class,RD-19480,FUR-CH-10002961,218.35,3,0.2,0
8550,US-2017-116652,2020-03-03,2020-03-07,Standard Class,RD-19480,FUR-FU-10001488,529.9,5,0,105.98
8551,US-2017-116652,2020-03-03,2020-03-07,Standard Class,RD-19480,OFF-AR-10001915,99.3,10,0,41.71
8552,US-2017-116652,2020-03-03,2020-03-07,Standard Class,RD-19480,OFF-AP-10001205,108.96,2,0,30.51
8553,US-2017-116652,2020-03-03,2020-03-07,Standard Class,RD-19480,OFF-BI-10004528,2.69,1,0.2,0.84
8554,CA-2017-124205,2020-03-03,2020-03-07,Standard Class,TC-21145,FUR-FU-10002445,47.4,5,0,18.96
8555,CA-2017-124205,2020-03-03,2020-03-07,Standard Class,TC-21145,FUR-CH-10003606,512.96,4,0,143.63
8556,CA-2017-124205,2020-03-03,2020-03-07,Standard Class,TC-21145,TEC-PH-10002115,395.94,6,0,102.94
8557,CA-2017-124205,2020-03-03,2020-03-07,Standard Class,TC-21145,OFF-ST-10000934,81.96,2,0,0
8558,CA-2017-146185,2020-03-03,2020-03-07,Standard Class,CC-12145,OFF-AR-10002987,31.74,2,0.2,8.33
8559,CA-2017-134418,2020-03-03,2020-03-08,Standard Class,GM-14500,OFF-AR-10004441,12.42,3,0,5.22
8560,CA-2017-139822,2020-03-03,2020-03-09,Standard Class,Dp-13240,OFF-ST-10000943,38.62,2,0,10.81
8561,CA-2017-139822,2020-03-03,2020-03-09,Standard Class,Dp-13240,TEC-AC-10001090,59.98,2,0,10.8
8562,CA-2017-165008,2020-03-03,2020-03-05,Second Class,DO-13645,OFF-BI-10002794,295.06,9,0.2,106.96
8563,CA-2017-127096,2020-03-03,2020-03-05,Second Class,CS-12400,FUR-TA-10003473,300.9,1,0.2,11.28
8564,CA-2017-118136,2020-03-04,2020-03-05,First Class,BB-10990,OFF-PA-10002615,8.82,2,0,4.06
8565,CA-2017-118136,2020-03-04,2020-03-05,First Class,BB-10990,OFF-AR-10001427,5.98,1,0,1.55
8566,CA-2017-144113,2020-03-04,2020-03-08,Standard Class,JF-15355,OFF-EN-10001141,17.57,2,0.2,6.37
8567,CA-2017-144113,2020-03-04,2020-03-08,Standard Class,JF-15355,TEC-PH-10002170,55.99,1,0.2,5.6
8568,CA-2017-134173,2020-03-04,2020-03-09,Standard Class,AB-10060,OFF-PA-10004355,20.74,4,0.2,7.26
8569,CA-2017-136448,2020-03-04,2020-03-06,First Class,AS-10090,TEC-AC-10001109,71.98,3,0.2,19.79
8570,CA-2017-136448,2020-03-04,2020-03-06,First Class,AS-10090,FUR-FU-10003832,22.51,3,0.2,2.25
8571,CA-2017-136448,2020-03-04,2020-03-06,First Class,AS-10090,OFF-BI-10002393,3.44,2,0.7,-2.76
8572,CA-2017-136448,2020-03-04,2020-03-06,First Class,AS-10090,OFF-BI-10001359,538.19,2,0.7,-412.62
8573,CA-2017-136448,2020-03-04,2020-03-06,First Class,AS-10090,TEC-AC-10003628,47.98,2,0.2,14.4
8574,CA-2017-112984,2020-03-04,2020-03-06,Second Class,EH-14185,OFF-PA-10003657,20.54,6,0.2,6.42
8575,CA-2017-130715,2020-03-04,2020-03-08,Standard Class,CY-12745,OFF-FA-10000621,17.9,5,0,8.77
8576,CA-2017-141446,2020-03-04,2020-03-06,Second Class,CL-12700,TEC-AC-10002305,18,1,0,3.24
8577,CA-2017-137470,2020-03-05,2020-03-05,Same Day,TP-21415,OFF-PA-10002001,12.96,2,0,6.35
8578,CA-2017-157931,2020-03-05,2020-03-10,Second Class,MO-17800,FUR-CH-10000785,723.92,4,0,188.22
8579,CA-2017-157931,2020-03-05,2020-03-10,Second Class,MO-17800,OFF-PA-10000474,106.32,3,0,49.97
8580,CA-2017-112515,2020-03-05,2020-03-09,Second Class,AS-10225,OFF-BI-10000829,10.78,3,0.2,3.5
8581,CA-2017-112515,2020-03-05,2020-03-09,Second Class,AS-10225,OFF-BI-10003712,11.78,3,0.2,4.27
8582,CA-2017-112515,2020-03-05,2020-03-09,Second Class,AS-10225,OFF-PA-10000062,164.88,3,0,80.79
8583,CA-2017-112515,2020-03-05,2020-03-09,Second Class,AS-10225,FUR-BO-10003404,1292.94,3,0,77.58
8584,CA-2017-112515,2020-03-05,2020-03-09,Second Class,AS-10225,OFF-BI-10004233,25.58,2,0.2,8.95
8585,CA-2017-112515,2020-03-05,2020-03-09,Second Class,AS-10225,OFF-ST-10001272,261.74,2,0,65.44
8586,CA-2017-112515,2020-03-05,2020-03-09,Second Class,AS-10225,OFF-LA-10001175,14.4,5,0,7.06
8587,CA-2017-105669,2020-03-05,2020-03-10,Second Class,SJ-20125,OFF-AR-10000390,9.91,3,0.2,3.22
8588,CA-2017-105669,2020-03-05,2020-03-10,Second Class,SJ-20125,FUR-CH-10003774,318.43,5,0.3,-77.33
8589,CA-2017-105669,2020-03-05,2020-03-10,Second Class,SJ-20125,OFF-BI-10002412,5.8,5,0.8,-10.15
8590,CA-2017-105669,2020-03-05,2020-03-10,Second Class,SJ-20125,TEC-PH-10002415,1415.76,6,0.2,88.49
8591,CA-2017-126928,2020-03-05,2020-03-11,Standard Class,GZ-14470,TEC-MA-10004626,480,4,0,225.6
8592,CA-2017-126928,2020-03-05,2020-03-11,Standard Class,GZ-14470,OFF-ST-10000615,34.05,3,0,9.53
8593,CA-2017-142293,2020-03-05,2020-03-08,First Class,SC-20380,TEC-AC-10001109,89.97,3,0,37.79
8594,CA-2017-106180,2020-03-06,2020-03-11,Standard Class,SH-19975,OFF-AR-10000940,8.82,3,0,2.38
8595,CA-2017-106180,2020-03-06,2020-03-11,Standard Class,SH-19975,OFF-EN-10004030,10.86,3,0,5.1
8596,CA-2017-106180,2020-03-06,2020-03-11,Standard Class,SH-19975,OFF-PA-10004327,143.7,3,0,68.98
8597,CA-2017-133333,2020-03-06,2020-03-10,Standard Class,BF-11020,OFF-PA-10002377,22.72,4,0,10.22
8598,CA-2017-131016,2020-03-06,2020-03-08,First Class,DC-12850,OFF-AR-10000122,8.93,2,0.2,0.56
8599,CA-2017-131016,2020-03-06,2020-03-08,First Class,DC-12850,OFF-ST-10000352,47.58,2,0.2,-2.97
8600,CA-2017-148068,2020-03-06,2020-03-13,Standard Class,MM-18280,OFF-PA-10001639,19.44,3,0,9.33
8601,CA-2017-148068,2020-03-06,2020-03-13,Standard Class,MM-18280,FUR-FU-10002268,9.82,2,0,3.24
8602,CA-2017-134439,2020-03-06,2020-03-11,Second Class,TM-21010,OFF-PA-10004082,15.96,2,0,7.98
8603,CA-2017-166856,2020-03-06,2020-03-10,Standard Class,TS-21505,OFF-BI-10002012,10.08,7,0.2,3.53
8604,CA-2017-166856,2020-03-06,2020-03-10,Standard Class,TS-21505,TEC-AC-10004992,101.34,3,0,8.11
8605,CA-2017-164756,2020-03-06,2020-03-10,Standard Class,SS-20140,TEC-PH-10001552,95.68,8,0,26.79
8606,CA-2017-164756,2020-03-06,2020-03-10,Standard Class,SS-20140,OFF-PA-10000673,50.96,7,0,24.46
8607,CA-2017-164756,2020-03-06,2020-03-10,Standard Class,SS-20140,OFF-AR-10000380,113.94,3,0,34.18
8608,CA-2017-164756,2020-03-06,2020-03-10,Standard Class,SS-20140,OFF-PA-10003848,25.92,4,0,12.44
8609,CA-2017-164756,2020-03-06,2020-03-10,Standard Class,SS-20140,FUR-FU-10002963,20.32,4,0,6.91
8610,CA-2017-164756,2020-03-06,2020-03-10,Standard Class,SS-20140,TEC-PH-10002447,411.98,2,0,119.47
8611,CA-2017-164756,2020-03-06,2020-03-10,Standard Class,SS-20140,OFF-SU-10004261,34.48,2,0,10
8612,CA-2017-164756,2020-03-06,2020-03-10,Standard Class,SS-20140,OFF-PA-10003228,244.55,5,0,114.94
8613,CA-2017-140508,2020-03-06,2020-03-09,First Class,PA-19060,OFF-EN-10000927,114.85,4,0.2,35.89
8614,CA-2017-139619,2020-03-07,2020-03-11,Standard Class,ES-14080,OFF-ST-10003282,95.62,2,0.2,9.56
8615,CA-2017-143378,2020-03-07,2020-03-13,Standard Class,JR-16210,TEC-PH-10001425,191.98,3,0.2,19.2
8616,CA-2017-143378,2020-03-07,2020-03-13,Standard Class,JR-16210,OFF-AR-10001915,23.83,3,0.2,6.55
8617,CA-2017-143378,2020-03-07,2020-03-13,Standard Class,JR-16210,FUR-FU-10004864,409.22,8,0.2,61.38
8618,CA-2017-143378,2020-03-07,2020-03-13,Standard Class,JR-16210,FUR-BO-10001972,72.59,2,0.7,-128.24
8619,US-2017-148866,2020-03-07,2020-03-12,Standard Class,JM-15535,OFF-PA-10004782,32.4,5,0,15.55
8620,CA-2017-102974,2020-03-07,2020-03-12,Standard Class,DP-13105,TEC-AC-10000057,149.95,5,0,31.49
8621,CA-2017-102974,2020-03-07,2020-03-12,Standard Class,DP-13105,OFF-AR-10000914,23.32,2,0,6.06
8622,CA-2017-102974,2020-03-07,2020-03-12,Standard Class,DP-13105,OFF-AR-10004956,16.74,3,0,4.85
8623,CA-2017-139787,2020-03-07,2020-03-11,Standard Class,JP-16135,OFF-AR-10002445,35.4,5,0,13.45
8624,CA-2017-153822,2020-03-07,2020-03-13,Standard Class,AB-10105,OFF-ST-10000321,12.62,2,0.2,-2.52
8625,CA-2017-153822,2020-03-07,2020-03-13,Standard Class,AB-10105,TEC-AC-10000109,89.58,2,0.2,4.48
8626,CA-2017-153822,2020-03-07,2020-03-13,Standard Class,AB-10105,TEC-PH-10002415,471.92,2,0.2,29.5
8627,CA-2017-153822,2020-03-07,2020-03-13,Standard Class,AB-10105,OFF-BI-10001460,18.18,4,0.7,-13.94
8628,CA-2017-160801,2020-03-07,2020-03-07,Same Day,FG-14260,OFF-BI-10001132,4.84,3,0.7,-3.39
8629,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,FUR-CH-10003846,272.65,3,0.1,18.18
8630,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,TEC-AC-10002647,212.8,2,0,95.76
8631,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,OFF-PA-10000807,38.52,9,0,18.1
8632,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,TEC-AC-10001465,72.64,2,0,21.79
8633,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,OFF-ST-10000615,45.4,4,0,12.71
8634,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,OFF-PA-10002713,13.76,2,0,6.33
8635,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,FUR-CH-10003061,80.99,1,0.1,8.1
8636,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,OFF-BI-10000343,11.78,3,0.2,3.98
8637,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,OFF-FA-10000304,4.36,2,0,1.79
8638,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,FUR-CH-10004086,2888.13,11,0.1,609.72
8639,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,TEC-PH-10002885,1299.66,2,0,350.91
8640,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,FUR-CH-10001215,2254.41,5,0.1,375.74
8641,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,TEC-PH-10000215,104.85,3,0,28.31
8642,CA-2017-100111,2020-03-08,2020-03-14,Standard Class,SV-20365,TEC-AC-10001998,59.97,3,0,20.39
8643,CA-2017-151428,2020-03-09,2020-03-14,Standard Class,RH-19495,OFF-BI-10000546,20.16,7,0,9.88
8644,CA-2017-123351,2020-03-09,2020-03-13,Standard Class,KT-16480,OFF-AP-10001242,80.48,1,0,24.14
8645,CA-2017-169817,2020-03-09,2020-03-13,Standard Class,EB-13870,OFF-BI-10004141,1.91,2,0.7,-1.53
8646,CA-2017-132262,2020-03-09,2020-03-11,First Class,ML-18265,TEC-AC-10000158,71.98,2,0,15.12
8647,CA-2017-132262,2020-03-09,2020-03-11,First Class,ML-18265,TEC-AC-10000303,79.98,2,0,26.39
8648,US-2017-146878,2020-03-09,2020-03-15,Standard Class,DL-12865,OFF-BI-10002794,12.29,1,0.7,-8.61
8649,CA-2017-165155,2020-03-09,2020-03-11,First Class,BM-11575,OFF-ST-10004950,15.51,1,0,3.88
8650,CA-2017-133074,2020-03-09,2020-03-13,Standard Class,DB-13615,OFF-PA-10004082,55.86,7,0,27.93
8651,CA-2017-166317,2020-03-10,2020-03-14,Standard Class,JE-15610,OFF-PA-10004475,219.84,4,0,107.72
8652,CA-2017-166317,2020-03-10,2020-03-14,Standard Class,JE-15610,TEC-AC-10004510,98.16,6,0,9.82
8653,CA-2017-166317,2020-03-10,2020-03-14,Standard Class,JE-15610,OFF-BI-10002976,33.04,8,0,15.53
8654,CA-2017-166317,2020-03-10,2020-03-14,Standard Class,JE-15610,TEC-PH-10001615,86.97,3,0,25.22
8655,CA-2017-158379,2020-03-10,2020-03-14,Second Class,JA-15970,OFF-BI-10002498,5.61,1,0.7,-4.3
8656,CA-2017-158379,2020-03-10,2020-03-14,Second Class,JA-15970,OFF-SU-10002881,4663.74,7,0.2,-1049.34
8657,CA-2017-158379,2020-03-10,2020-03-14,Second Class,JA-15970,TEC-AC-10002926,79.98,2,0.2,23
8658,CA-2017-167381,2020-03-10,2020-03-12,Second Class,EH-14005,FUR-BO-10001972,241.96,2,0,41.13
8659,CA-2017-167381,2020-03-10,2020-03-12,Second Class,EH-14005,OFF-LA-10000134,27.72,9,0,13.31
8660,US-2017-108245,2020-03-10,2020-03-15,Standard Class,SH-19975,OFF-EN-10001415,13.39,3,0.2,5.02
8661,US-2017-108245,2020-03-10,2020-03-15,Standard Class,SH-19975,OFF-BI-10000773,11.23,7,0.8,-18.53
8662,CA-2017-161053,2020-03-10,2020-03-11,First Class,JE-15745,OFF-BI-10004318,691.96,4,0,318.3
8663,CA-2017-161053,2020-03-10,2020-03-11,First Class,JE-15745,TEC-AC-10004633,34.95,5,0,15.38
8664,US-2017-103226,2020-03-10,2020-03-16,Standard Class,DW-13195,OFF-PA-10002666,27.18,3,0,12.23
8665,CA-2017-122196,2020-03-10,2020-03-12,First Class,CA-12265,TEC-PH-10004977,391.98,2,0,113.67
8666,CA-2017-102967,2020-03-10,2020-03-14,Standard Class,MG-17890,OFF-ST-10001590,67.4,5,0,17.52
8667,CA-2017-136000,2020-03-10,2020-03-13,Second Class,SC-20440,OFF-BI-10004828,40.18,3,0.2,14.56
8668,CA-2017-161970,2020-03-10,2020-03-15,Standard Class,PB-19105,OFF-PA-10004255,12.96,2,0,6.22
8669,CA-2017-161970,2020-03-10,2020-03-15,Standard Class,PB-19105,OFF-AR-10003896,17.94,3,0,6.46
8670,CA-2017-117009,2020-03-10,2020-03-16,Standard Class,BK-11260,OFF-SU-10001218,21.96,2,0,6.15
8671,CA-2017-162789,2020-03-10,2020-03-12,Second Class,LC-17140,TEC-AC-10002842,1071,9,0,171.36
8672,CA-2017-162789,2020-03-10,2020-03-12,Second Class,LC-17140,FUR-FU-10004864,12.07,1,0,3.98
8673,CA-2017-132521,2020-03-11,2020-03-13,Second Class,DW-13540,OFF-AP-10002191,119.96,2,0,33.59
8674,CA-2017-132521,2020-03-11,2020-03-13,Second Class,DW-13540,OFF-ST-10001325,31.44,3,0,8.49
8675,CA-2017-132521,2020-03-11,2020-03-13,Second Class,DW-13540,OFF-BI-10000404,6.88,1,0.2,2.32
8676,CA-2017-121412,2020-03-11,2020-03-15,Standard Class,BG-11695,FUR-FU-10000246,29.33,3,0.2,3.67
8677,CA-2017-117485,2020-03-11,2020-03-17,Standard Class,BD-11320,TEC-AC-10004659,291.96,4,0,102.19
8678,CA-2017-138422,2020-03-11,2020-03-14,First Class,KN-16705,OFF-EN-10004147,14.35,3,0.2,5.2
